latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,predicted_type,max_prob,prob_type2
22.12872,72.7627,306.15,0.47,0.64,2024-12-23,2001,N20,VIIRS,n,2,285.92,0.87,N,0,2,0.78,0.78
23.78596,85.56533,300.36,0.48,0.4,2024-12-24,1942,N20,VIIRS,n,2,286.08,0.87,N,0,2,0.84,0.84
16.16581,75.18187,301.49,0.65,0.73,2024-12-24,2124,N20,VIIRS,n,2,286.44,2.39,N,0,2,0.87,0.87
16.55232,73.59262,311.72,0.49,0.48,2024-12-25,2106,N20,VIIRS,n,2,289.4,1.74,N,0,2,0.76,0.76
23.66903,84.99101,302.76,0.65,0.73,2024-12-26,1904,N20,VIIRS,n,2,285.53,2.63,N,0,2,0.83,0.83
17.61085,83.19621,305.37,0.74,0.76,2024-12-26,1906,N20,VIIRS,n,2,288.06,1.72,N,0,2,0.81,0.81
34.61473,74.12967,301.32,0.41,0.37,2024-12-26,2042,N20,VIIRS,n,2,268.58,1.54,N,0,2,0.75,0.75
27.23964,93.65083,302.29,0.4,0.6,2024-12-27,1844,N20,VIIRS,n,2,284.87,1.63,N,0,2,0.8,0.8
24.12308,86.85861,297.67,0.61,0.53,2024-12-27,2025,N20,VIIRS,n,2,285.65,1.08,N,0,2,0.89,0.89
22.57489,85.89732,306.93,0.57,0.52,2024-12-27,2026,N20,VIIRS,n,2,289.19,1.78,N,0,2,0.78,0.78
25.29698,91.7185,305.06,0.59,0.53,2024-12-28,2006,N20,VIIRS,n,2,279.84,1.78,N,0,2,0.73,0.73
24.16174,82.62689,306.89,0.38,0.36,2024-12-28,2007,N20,VIIRS,n,2,288.32,1.8,N,0,2,0.82,0.82
18.67679,73.67702,301.8,0.58,0.52,2024-12-28,2009,N20,VIIRS,n,2,288.56,1.55,N,0,2,0.81,0.81
16.17989,76.26286,309.46,0.55,0.43,2024-12-28,2009,N20,VIIRS,n,2,290.02,1.45,N,0,2,0.81,0.81
26.18806,91.80928,306.19,0.47,0.39,2024-12-29,1947,N20,VIIRS,n,2,286.93,1.19,N,0,2,0.72,0.72
16.09179,75.51424,304.1,0.42,0.61,2024-12-29,1950,N20,VIIRS,n,2,289.38,1.06,N,0,2,0.77,0.77
24.1225,86.85744,299.59,0.4,0.44,2024-12-30,1929,N20,VIIRS,n,2,285.75,0.61,N,0,2,0.79,0.79
23.66474,87.15832,300.62,0.57,0.43,2024-12-30,1929,N20,VIIRS,n,2,288.11,1.51,N,0,2,0.87,0.87
16.23511,75.633,301.1,0.43,0.62,2024-12-30,2112,N20,VIIRS,n,2,290.5,1.27,N,0,2,0.77,0.77
21.68079,84.03172,296.47,0.56,0.69,2024-12-31,1911,N20,VIIRS,n,2,284.89,1.64,N,0,2,0.71,0.71
